시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액,연도
제주도,서귀포시,도심,식음료,제주도민,30대,여,2018-07,6826,13308,283878979,2018
제주도,서귀포시,도심,식음료,제주도민,30대,남,2018-07,7244,14394,397431209,2018
제주도,서귀포시,도심,식음료,제주도민,20대미만,여,2018-07,359,619,7474130,2018
제주도,서귀포시,도심,식음료,제주도민,20대미만,남,2018-07,199,310,3775930,2018
제주도,서귀포시,도심,식음료,제주도민,20대,여,2018-07,4370,8034,150893978,2018
제주도,서귀포시,도심,식음료,제주도민,20대,남,2018-07,4127,7468,173821652,2018
제주도,서귀포시,도심,식음료,내국인관광객,60대이상,여,2018-07,2055,2880,119406920,2018
제주도,서귀포시,도심,식음료,내국인관광객,60대이상,남,2018-07,3369,4883,219242013,2018
제주도,서귀포시,도심,식음료,내국인관광객,50대,여,2018-07,4339,5857,228535959,2018
제주도,서귀포시,도심,식음료,내국인관광객,50대,남,2018-07,7072,10395,449365200,2018
제주도,서귀포시,도심,식음료,내국인관광객,40대,여,2018-07,7324,10258,373983045,2018
제주도,서귀포시,도심,식음료,내국인관광객,40대,남,2018-07,10671,15907,618860524,2018
제주도,서귀포시,도심,식음료,내국인관광객,30대,여,2018-07,10913,15110,466134978,2018
제주도,서귀포시,도심,식음료,내국인관광객,30대,남,2018-07,12353,17538,575374641,2018
제주도,서귀포시,도심,식음료,내국인관광객,20대미만,여,2018-07,139,193,3649560,2018
제주도,서귀포시,도심,식음료,내국인관광객,20대미만,남,2018-07,131,157,3021760,2018
제주도,서귀포시,도심,식음료,내국인관광객,20대,여,2018-07,11164,15531,402813225,2018
제주도,서귀포시,도심,식음료,내국인관광객,20대,남,2018-07,8988,12672,350150747,2018
제주도,서귀포시,도심,숙박,제주도민,60대이상,여,2018-07,54,90,11929882,2018
제주도,서귀포시,도심,숙박,제주도민,60대이상,남,2018-07,113,150,30720858,2018
제주도,서귀포시,도심,숙박,제주도민,50대,여,2018-07,107,152,20508210,2018
제주도,서귀포시,도심,숙박,제주도민,50대,남,2018-07,205,301,26446185,2018
제주도,서귀포시,도심,숙박,제주도민,40대,여,2018-07,216,352,28416538,2018
제주도,서귀포시,도심,숙박,제주도민,40대,남,2018-07,380,583,73753193,2018
제주도,서귀포시,도심,숙박,제주도민,30대,여,2018-07,230,373,25829419,2018
제주도,서귀포시,도심,숙박,제주도민,30대,남,2018-07,247,348,29167480,2018
제주도,서귀포시,도심,숙박,제주도민,20대미만,여,2018-07,2,4,125000,2018
제주도,서귀포시,도심,숙박,제주도민,20대미만,남,2018-07,3,8,119000,2018
제주도,서귀포시,도심,숙박,제주도민,20대,여,2018-07,116,159,9781524,2018
제주도,서귀포시,도심,숙박,제주도민,20대,남,2018-07,132,161,8747248,2018
제주도,서귀포시,도심,숙박,내국인관광객,60대이상,여,2018-07,246,333,58942717,2018
제주도,서귀포시,도심,숙박,내국인관광객,60대이상,남,2018-07,463,652,168453316,2018
제주도,서귀포시,도심,숙박,내국인관광객,50대,여,2018-07,500,627,102045943,2018
제주도,서귀포시,도심,숙박,내국인관광객,50대,남,2018-07,905,1177,226094320,2018
제주도,서귀포시,도심,숙박,내국인관광객,40대,여,2018-07,1061,1452,241750040,2018
제주도,서귀포시,도심,숙박,내국인관광객,40대,남,2018-07,1562,2195,381587824,2018
제주도,서귀포시,도심,숙박,내국인관광객,30대,여,2018-07,1533,2042,322000535,2018
제주도,서귀포시,도심,숙박,내국인관광객,30대,남,2018-07,1756,2386,355025741,2018
제주도,서귀포시,도심,숙박,내국인관광객,20대미만,여,2018-07,7,9,331200,2018
제주도,서귀포시,도심,숙박,내국인관광객,20대미만,남,2018-07,3,5,151500,2018
제주도,서귀포시,도심,숙박,내국인관광객,20대,여,2018-07,1155,1344,140401486,2018
제주도,서귀포시,도심,숙박,내국인관광객,20대,남,2018-07,854,1072,104118376,2018
제주도,서귀포시,도심,쇼핑,제주도민,60대이상,여,2018-07,3305,10169,347661310,2018
제주도,서귀포시,도심,쇼핑,제주도민,60대이상,남,2018-07,4685,13851,406118739,2018
제주도,서귀포시,도심,쇼핑,제주도민,50대,여,2018-07,5623,18815,574294913,2018
제주도,서귀포시,도심,쇼핑,제주도민,50대,남,2018-07,7312,24463,550812592,2018
제주도,서귀포시,도심,쇼핑,제주도민,40대,여,2018-07,7432,23813,620723299,2018
제주도,서귀포시,도심,쇼핑,제주도민,40대,남,2018-07,10474,35895,707139910,2018
제주도,서귀포시,도심,쇼핑,제주도민,30대,여,2018-07,6036,17240,376564300,2018
제주도,서귀포시,도심,쇼핑,제주도민,30대,남,2018-07,7516,25203,390113760,2018
제주도,서귀포시,도심,쇼핑,제주도민,20대미만,여,2018-07,350,951,5417100,2018
제주도,서귀포시,도심,쇼핑,제주도민,20대미만,남,2018-07,329,888,5082320,2018
제주도,서귀포시,도심,쇼핑,제주도민,20대,여,2018-07,3752,10499,138941666,2018
제주도,서귀포시,도심,쇼핑,제주도민,20대,남,2018-07,4819,14820,141791152,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,여,2018-07,1737,3683,123627150,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,남,2018-07,2404,5286,140289190,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,50대,여,2018-07,3316,6505,165897810,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,50대,남,2018-07,5603,12562,271942159,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,40대,여,2018-07,5761,10766,264690689,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,40대,남,2018-07,9548,20131,398202093,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,30대,여,2018-07,7813,13173,260713580,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,30대,남,2018-07,10467,20455,337451823,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,20대미만,여,2018-07,162,311,2018010,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,20대미만,남,2018-07,163,239,1935100,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,20대,여,2018-07,8043,14116,187402751,2018
제주도,서귀포시,도심,쇼핑,내국인관광객,20대,남,2018-07,8623,18266,203584871,2018
제주도,서귀포시,도심,소매,제주도민,60대이상,여,2018-07,1476,2310,235726783,2018
제주도,서귀포시,도심,소매,제주도민,60대이상,남,2018-07,1268,1898,187050125,2018
제주도,서귀포시,도심,소매,제주도민,50대,여,2018-07,2232,3444,283234090,2018
제주도,서귀포시,도심,소매,제주도민,50대,남,2018-07,1751,2668,230249760,2018
제주도,서귀포시,도심,소매,제주도민,40대,여,2018-07,2377,3553,211232353,2018
제주도,서귀포시,도심,소매,제주도민,40대,남,2018-07,2148,3266,213016308,2018
제주도,서귀포시,도심,소매,제주도민,30대,여,2018-07,1606,2364,98181161,2018
제주도,서귀포시,도심,소매,제주도민,30대,남,2018-07,1245,1749,79675994,2018
제주도,서귀포시,도심,소매,제주도민,20대미만,여,2018-07,70,93,2887050,2018
제주도,서귀포시,도심,소매,제주도민,20대미만,남,2018-07,33,42,790150,2018
제주도,서귀포시,도심,소매,제주도민,20대,여,2018-07,869,1174,43851237,2018
제주도,서귀포시,도심,소매,제주도민,20대,남,2018-07,660,900,26656629,2018
제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,2018-07,757,1012,70497232,2018
제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,2018-07,811,1031,82304917,2018
제주도,서귀포시,도심,소매,내국인관광객,50대,여,2018-07,1347,1776,91772918,2018
제주도,서귀포시,도심,소매,내국인관광객,50대,남,2018-07,1711,2290,133260066,2018
제주도,서귀포시,도심,소매,내국인관광객,40대,여,2018-07,2030,2701,97235629,2018
제주도,서귀포시,도심,소매,내국인관광객,40대,남,2018-07,2487,3388,115104559,2018
제주도,서귀포시,도심,소매,내국인관광객,30대,여,2018-07,2694,3601,98274660,2018
제주도,서귀포시,도심,소매,내국인관광객,30대,남,2018-07,2701,3774,99973367,2018
제주도,서귀포시,도심,소매,내국인관광객,20대미만,여,2018-07,48,60,1133900,2018
제주도,서귀포시,도심,소매,내국인관광객,20대미만,남,2018-07,31,38,825300,2018
제주도,서귀포시,도심,소매,내국인관광객,20대,여,2018-07,3020,4181,75530171,2018
제주도,서귀포시,도심,소매,내국인관광객,20대,남,2018-07,2006,2633,50826675,2018
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,여,2018-07,175,297,7953847,2018
제주도,서귀포시,도심,문화/레져,제주도민,60대이상,남,2018-07,401,580,29984890,2018
제주도,서귀포시,도심,문화/레져,제주도민,50대,여,2018-07,590,781,43260100,2018
제주도,서귀포시,도심,문화/레져,제주도민,50대,남,2018-07,940,1368,72973200,2018
제주도,서귀포시,도심,문화/레져,제주도민,40대,여,2018-07,1147,1753,48603782,2018
제주도,서귀포시,도심,문화/레져,제주도민,40대,남,2018-07,1240,1849,75166920,2018
제주도,서귀포시,도심,문화/레져,제주도민,30대,여,2018-07,763,1103,24674492,2018
제주도,서귀포시,도심,문화/레져,제주도민,30대,남,2018-07,649,972,25496960,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대미만,여,2018-07,100,122,1398600,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대미만,남,2018-07,72,100,1314300,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대,여,2018-07,487,576,13402700,2018
제주도,서귀포시,도심,문화/레져,제주도민,20대,남,2018-07,507,679,15000800,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,여,2018-07,168,245,9809270,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,60대이상,남,2018-07,304,421,29143630,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,여,2018-07,422,499,20785700,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,50대,남,2018-07,738,923,54768510,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,여,2018-07,765,946,36390936,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,40대,남,2018-07,1034,1346,58713160,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,여,2018-07,844,1047,31261550,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,30대,남,2018-07,953,1218,33887430,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대미만,여,2018-07,17,26,419900,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대미만,남,2018-07,17,23,262400,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,여,2018-07,643,719,17707719,2018
제주도,서귀포시,도심,문화/레져,내국인관광객,20대,남,2018-07,739,912,23577550,2018
제주도,서귀포시,도심,교통,제주도민,60대이상,여,2018-07,1033,1577,83161803,2018
제주도,서귀포시,도심,교통,제주도민,60대이상,남,2018-07,3290,5764,253951656,2018
제주도,서귀포시,도심,교통,제주도민,50대,여,2018-07,1776,2827,144362308,2018
제주도,서귀포시,도심,교통,제주도민,50대,남,2018-07,3089,5325,282920298,2018
제주도,서귀포시,도심,교통,제주도민,40대,여,2018-07,1849,2962,145161889,2018
제주도,서귀포시,도심,교통,제주도민,40대,남,2018-07,3206,5424,287701735,2018
제주도,서귀포시,도심,교통,제주도민,30대,여,2018-07,1349,2008,85433031,2018
제주도,서귀포시,도심,교통,제주도민,30대,남,2018-07,1995,3170,142826751,2018
제주도,서귀포시,도심,교통,제주도민,20대미만,여,2018-07,5,10,377800,2018
제주도,서귀포시,도심,교통,제주도민,20대미만,남,2018-07,7,8,238000,2018
제주도,서귀포시,도심,교통,제주도민,20대,여,2018-07,496,693,26252857,2018
제주도,서귀포시,도심,교통,제주도민,20대,남,2018-07,735,1099,41657962,2018
제주도,서귀포시,도심,교통,내국인관광객,60대이상,여,2018-07,294,365,18324883,2018
제주도,서귀포시,도심,교통,내국인관광객,60대이상,남,2018-07,678,813,41657816,2018
제주도,서귀포시,도심,교통,내국인관광객,50대,여,2018-07,648,764,33985254,2018
제주도,서귀포시,도심,교통,내국인관광객,50대,남,2018-07,1355,1672,78794688,2018
제주도,서귀포시,도심,교통,내국인관광객,40대,여,2018-07,997,1164,47450744,2018
제주도,서귀포시,도심,교통,내국인관광객,40대,남,2018-07,1962,2346,103440666,2018
제주도,서귀포시,도심,교통,내국인관광객,30대,여,2018-07,1212,1371,51629098,2018
제주도,서귀포시,도심,교통,내국인관광객,30대,남,2018-07,1907,2267,86378374,2018
제주도,서귀포시,도심,교통,내국인관광객,20대미만,여,2018-07,2,3,176440,2018
제주도,서귀포시,도심,교통,내국인관광객,20대미만,남,2018-07,2,2,50000,2018
제주도,서귀포시,도심,교통,내국인관광객,20대,여,2018-07,960,1039,33165018,2018
제주도,서귀포시,도심,교통,내국인관광객,20대,남,2018-07,1054,1149,37302392,2018
제주도,제주시,읍면,유흥,제주도민,60대이상,여,2018-06,21,23,2115300,2018
제주도,제주시,읍면,유흥,제주도민,60대이상,남,2018-06,109,178,26986300,2018
제주도,제주시,읍면,유흥,제주도민,50대,여,2018-06,44,57,5960800,2018
제주도,제주시,읍면,유흥,제주도민,50대,남,2018-06,210,375,64371400,2018
제주도,제주시,읍면,유흥,제주도민,40대,여,2018-06,70,88,6285600,2018
제주도,제주시,읍면,유흥,제주도민,40대,남,2018-06,224,347,56415800,2018
제주도,제주시,읍면,유흥,제주도민,30대,여,2018-06,73,90,5313200,2018
제주도,제주시,읍면,유흥,제주도민,30대,남,2018-06,135,213,25593000,2018
제주도,제주시,읍면,유흥,제주도민,20대미만,남,2018-06,4,4,264000,2018
제주도,제주시,읍면,유흥,제주도민,20대,여,2018-06,54,56,1930600,2018
제주도,제주시,읍면,유흥,제주도민,20대,남,2018-06,76,92,4986000,2018
제주도,제주시,읍면,유흥,내국인관광객,60대이상,여,2018-06,20,24,1847900,2018
제주도,제주시,읍면,유흥,내국인관광객,60대이상,남,2018-06,54,81,10818000,2018
제주도,제주시,읍면,유흥,내국인관광객,50대,여,2018-06,48,59,3572800,2018
제주도,제주시,읍면,유흥,내국인관광객,50대,남,2018-06,138,183,20691500,2018
제주도,제주시,읍면,유흥,내국인관광객,40대,여,2018-06,98,116,5510220,2018
제주도,제주시,읍면,유흥,내국인관광객,40대,남,2018-06,156,195,18986800,2018
제주도,제주시,읍면,유흥,내국인관광객,30대,여,2018-06,197,215,5799400,2018
제주도,제주시,읍면,유흥,내국인관광객,30대,남,2018-06,226,267,15135300,2018
제주도,제주시,읍면,유흥,내국인관광객,20대,여,2018-06,272,287,7240800,2018
제주도,제주시,읍면,유흥,내국인관광객,20대,남,2018-06,134,143,4879300,2018
제주도,제주시,읍면,식음료,제주도민,60대이상,여,2018-06,1427,2465,85419295,2018
제주도,제주시,읍면,식음료,제주도민,60대이상,남,2018-06,3115,6582,252434690,2018
제주도,제주시,읍면,식음료,제주도민,50대,여,2018-06,3027,5582,177283150,2018
제주도,제주시,읍면,식음료,제주도민,50대,남,2018-06,4963,11183,397586639,2018
제주도,제주시,읍면,식음료,제주도민,40대,여,2018-06,3985,8812,235798806,2018
